"Name","Company","State","City","Salary","Location","Url","Posted Date"
"Client Service Administrator - Building Automation - Detroit"," Siemens PLC  ","MI","Plymouth","","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=211&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c564a462&cb=1542669785789&jobListingId=3018005019"," 11 days ago"
"System Specialist - Building Automation - Grand Rapids, MI"," Siemens PLC  ","MI","Wyoming","$40k-$62k","Wyoming, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=212&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a2bcf788&cb=1542669785791&jobListingId=2993036088"," 7 days ago"
"Strategic Student Program Software Development Intern (LCS"," Siemens PLC  ","MI","Troy","$29k-$47k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=213&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c51b62e1&cb=1542669785792&jobListingId=2996807549"," 4 days ago"
"Services Project Manager"," Siemens PLC  ","MI","Troy","$71k-$102k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=214&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_43faf4d5&cb=1542669785793&jobListingId=3022687005"," 7 days ago"
"Building Automation - Service Technician - Detroit"," Siemens PLC  ","MI","Plymouth","$18-$28 per hour","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=215&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5d978a73&cb=1542669785795&jobListingId=3023319591"," 6 days ago"
"Sr Director of Finance-Any US Based Siemens"," Siemens PLC  ","MI","Livonia","$139k-$180k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=216&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_96fd36c3&cb=1542669785796&jobListingId=3024104318"," 6 days ago"
"Simulation Software Marketing Coordinator - Senior"," Siemens PLC  ","MI","Livonia","$51k-$72k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=217&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_42c010a0&cb=1542669785797&jobListingId=3010537754"," 18 days ago"
"Application Engineer Modeling & Simulation - Detroit, MI"," Siemens PLC  ","MI","Troy","$67k-$102k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=218&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_afdcc86e&cb=1542669785799&jobListingId=2950849952"," 5 days ago"
"Computational Electromagnetics Applications Engineer - Advanced"," Siemens PLC  ","MI","Northville","$67k-$102k","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=219&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_12f26e8c&cb=1542669785800&jobListingId=2994518494"," 5 days ago"
"Focused Account Manager - Machine Tool Systems"," Siemens PLC  ","MI","Troy","$70k-$110k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=220&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cb31eb94&cb=1542669785802&jobListingId=3012277640"," 17 days ago"
"CFD Engineering Student Co-op (ECS, RR)"," Siemens PLC  ","MI","Northville","","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2892b24b&cb=1542669785803&jobListingId=2996158960"," 4 days ago"
"Enterprise Sales Executive II - PLM Software - Detroit, MI"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d183fac4&cb=1542669785804&jobListingId=2944648449"," 10 days ago"
"Software Engineer - - Troy, MI"," Siemens PLC  ","MI","Troy","$65k-$107k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=223&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6f7fb2a7&cb=1542669785805&jobListingId=2987929532"," 11 days ago"
"Senior Application Sales Engineer - Intelligent Traffic Solutions"," Siemens PLC  ","MI","Ann Arbor","$81k-$103k","Ann Arbor, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=224&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5dc27cdd&cb=1542669785807&jobListingId=2970649148"," 20 days ago"
"Service Support Specialist - HVAC Controls - Plymouth, MI"," Siemens PLC  ","MI","Plymouth","$45k-$80k","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=225&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_26d4adaf&cb=1542669785808&jobListingId=2860381784"," 3 days ago"
"Industry Learning Services – Technical Trainer"," Siemens PLC  ","MI","Troy","$69k-$105k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_006917ec&cb=1542669785810&jobListingId=2905595074"," 7 days ago"
"Sales Development Program Intern"," Siemens PLC  ","MI","Troy","","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b34b0224&cb=1542669785811&jobListingId=2944809289"," 9 days ago"
"Application Support Engineer - STAR-CCM+ - Northville, MI"," Siemens PLC  ","MI","Northville","$62k-$80k","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=228&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_062ccfcc&cb=1542669785812&jobListingId=3000688329"," 27 days ago"
"Senior ATMS Sales Engineer - Intelligent Traffic Solutions"," Siemens PLC  ","MI","Troy","","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=229&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_22b9c226&cb=1542669785814&jobListingId=2983045427"," 12 days ago"
"CAM & Additive Pre-Sales Business Development Consultant"," Siemens PLC  ","MI","Troy","$56k-$82k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=230&ao=344663&s=58&guid=000001672e48da2b9a14602cc55d60d6&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2d3fb3e7&cb=1542669785815&jobListingId=2960092385"," 27 days ago"
"Software Developer Intern/Coop - New York/Connecticut"," IBM  ","MI","Lansing","$42k-$68k","Lansing, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=140152&s=149&guid=000001672e48dca4ba5772b786a4af48&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f48f29e1&cb=1542669786386&jobListingId=2964318736"," 25 days ago"
"Watson Health - Business Analyst Lead"," IBM  ","MI","Lansing","$67k-$106k","Lansing, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=182837&s=149&guid=000001672e48dca4ba5772b786a4af48&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d85a8b9c&cb=1542669786388&jobListingId=2887956907"," 17 days ago"
"Marketing Student Intern (STS, RS)"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5e7bbc9f&cb=1542669786390&jobListingId=3000602316"," 27 days ago"
"Electronics & Semiconductors Marketing Manager"," Siemens PLC  ","MI","Livonia","$79k-$115k","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7be1343e&cb=1542669786391&jobListingId=2973031432"," 19 days ago"
"Technical Product Manager - Advanced Teamcenter / STAR-CCM+"," Siemens PLC  ","MI","Troy","$89k-$131k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9ec51d57&cb=1542669786392&jobListingId=2973031188"," 19 days ago"
"Teamcenter Migration Architect - Major US City (Preferred: Detroit MI, Cincinnati OH, Cypress CA, Plano TX, St. Louis MO)"," Siemens PLC  ","MI","Troy","","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=304&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3c3e65c1&cb=1542669786394&jobListingId=2886665896"," 18 days ago"
"Technical Product Manager Advanced, STAR-CCM+ SaaS solutions"," Siemens PLC  ","MI","Northville","$89k-$131k","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=305&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_092106f5&cb=1542669786395&jobListingId=2896800194"," 12 days ago"
"Internal Combustion Engine (ICE) Applications Engineer - Advanced"," Siemens PLC  ","MI","Northville","$67k-$102k","Northville, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=306&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_31e84cdd&cb=1542669786396&jobListingId=3001583421"," 26 days ago"
"Enterprise Sales Executive II - Chicago-Detroit"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=307&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cdebccd1&cb=1542669786398&jobListingId=2963711071"," 25 days ago"
"Strategic Student Program Product Marketing Intern (LCS"," Siemens PLC  ","MI","Troy","$51k-$84k","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=308&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2760d934&cb=1542669786399&jobListingId=3001545660"," 26 days ago"
"Siemens Marketing Manager"," Tata Technologies  ","MI","Novi","$56k-$84k","Novi, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=309&ao=37049&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_019adfa9&cb=1542669786400&jobListingId=3023913600"," 6 days ago"
"NX CAM Training Instructor - Learning Architect PLM - Detroit, Chicago, Cincinnati, Cypress, St. Louis, Orlando, or Houston"," Siemens PLC  ","MI","Livonia","","Livonia, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=310&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4b6db3eb&cb=1542669786401&jobListingId=2989435397"," 10 days ago"
"Electrical Siemens Controls Engineer"," Liberty Jobs  ","MI","Novi","","Novi, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=311&ao=352789&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_203909a0&cb=1542669786402&jobListingId=2949356208"," 30+ days ago"
"Siemens Marketing Manager"," Tata Technologies Inc.  ","MI","Novi","$69k-$103k","Novi, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=312&ao=37049&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_568e6dca&cb=1542669786404&jobListingId=2820385187"," 13 days ago"
"Portfolio Sales Professional-Industrial Accounts-IL-OH"," Siemens PLC  ","MI","Troy","","Troy, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=313&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5352c6b1&cb=1542669786405&jobListingId=2843504020"," 19 days ago"
"Sales Account Executive - Building Management Energy Automation Solutions - End Users: Automotive, Tier, Municipalities, Hospitals, Schools - Detroit, MI"," Siemens PLC  ","MI","Plymouth","","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=314&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9b80fc04&cb=1542669786406&jobListingId=2916642314"," 25 days ago"
"Senior Estimator/Inside Sales Specialist - Intelligent Traffic Solutions"," Siemens PLC  ","MI","Ann Arbor","$39-$62 per hour","Ann Arbor, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=315&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_dac309b8&cb=1542669786413&jobListingId=2970649142"," 20 days ago"
"Controls Engineer Siemens"," Step Up Recruiting  ","MI","Novi","","Novi, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=316&ao=372858&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_412ac9f2&cb=1542669786414&jobListingId=3001683431"," 30 days ago"
"IoT Solutions Sales Executive - Detroit"," Siemens PLC  ","MI","Plymouth","","Plymouth, MI","https://www.glassdoor.com/partner/jobListing.htm?pos=317&ao=344663&s=58&guid=000001672e48dca4958e8b9d48cca5df&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_60c87093&cb=1542669786415&jobListingId=2965449830"," 24 days ago"
